asmbl32_1 1309 1452
asmbl32_1 1507 1630
asmbl32_1 1692 1816

asmbl32_2 0 265
asmbl32_2 308 390
asmbl32_2 437 557
asmbl32_2 607 1194
asmbl32_2 1240 1459
asmbl32_2 1510 1805
asmbl32_2 1864 1959
asmbl32_2 2019 2203

asmbl33_1 100 217
asmbl33_1 279 437
asmbl33_1 492 643

asmbl33_2 100 322
asmbl33_2 384 542
asmbl33_2 597 748

asmbl33_3 100 286
asmbl33_3 375 455
asmbl33_3 510 532
asmbl33_3 587 757
asmbl33_3 818 993
asmbl33_3 1046 1196

asmbl33_4 100 158
asmbl33_4 214 276
asmbl33_4 330 567

asmbl33_5 100 169
asmbl33_5 219 769
asmbl33_5 817 898
asmbl33_5 947 1177
asmbl33_5 1228 1289

asmbl33_6 100 231
asmbl33_6 279 306
asmbl33_6 409 524
asmbl33_6 589 848
asmbl33_6 923 947

asmbl33_7 100 121
asmbl33_7 181 235
asmbl33_7 285 316
asmbl33_7 365 570

asmbl33_8 100 103
asmbl33_8 289 345
asmbl33_8 410 580
asmbl33_8 637 668

asmbl33_9 100 321
asmbl33_9 385 582

asmbl33_10 100 185
asmbl33_10 425 628
asmbl33_10 681 819
asmbl33_10 866 997
asmbl33_10 1051 1203
asmbl33_10 1253 1351
asmbl33_10 1411 1524

asmbl33_11 100 102
asmbl33_11 147 209
asmbl33_11 262 375
asmbl33_11 428 529
asmbl33_11 583 774

asmbl33_12 100 306
asmbl33_12 485 623
asmbl33_12 839 846

asmbl33_13 100 318
asmbl33_13 379 398
asmbl33_13 534 564

asmbl33_14 100 149
asmbl33_14 205 349
asmbl33_14 684 803
asmbl33_14 858 992

asmbl33_15 100 102
asmbl33_15 331 612
asmbl33_15 704 775
asmbl33_15 823 873

asmbl33_16 100 137
asmbl33_16 193 334
asmbl33_16 402 544
asmbl33_16 604 1036

asmbl34_1 100 163
asmbl34_1 216 522
asmbl34_1 574 744
asmbl34_1 797 898
asmbl34_1 949 1019
asmbl34_1 1078 1133

asmbl34_2 100 288
asmbl34_2 368 528
asmbl34_2 580 677
asmbl34_2 728 822
asmbl34_2 877 1066
asmbl34_2 1119 1495

asmbl34_3 100 182
asmbl34_3 234 364
asmbl34_3 414 441
asmbl34_3 507 624
asmbl34_3 675 929
asmbl34_3 993 1060
asmbl34_3 1113 1244
asmbl34_3 1296 1349
asmbl34_3 1398 1515
asmbl34_3 1568 1634
asmbl34_3 1683 2046
asmbl34_3 2100 2207
asmbl34_3 2269 2383
asmbl34_3 2448 2480

asmbl34_4 100 342
asmbl34_4 411 494
asmbl34_4 547 649
asmbl34_4 716 934
asmbl34_4 1181 1292
asmbl34_4 1357 1903
asmbl34_4 1980 2088
asmbl34_4 2155 2295
asmbl34_4 2386 2585

asmbl35_1 100 165
asmbl35_1 247 257
asmbl35_1 315 354
asmbl35_1 433 452
asmbl35_1 557 752
asmbl35_1 823 1057
asmbl35_1 1119 1376
asmbl35_1 1438 1613

asmbl35_2 100 183
asmbl35_2 234 312
asmbl35_2 369 436
asmbl35_2 490 522
asmbl35_2 587 626
asmbl35_2 676 734

asmbl35_3 100 148
asmbl35_3 201 253
asmbl35_3 404 497
asmbl35_3 551 713
asmbl35_3 766 1134
asmbl35_3 1182 1626

asmbl36_1 100 146
asmbl36_1 201 256
asmbl36_1 315 403
asmbl36_1 509 681
asmbl36_1 734 1090
asmbl36_1 1143 3344
asmbl36_1 3400 3469

asmbl36_2 100 204
asmbl36_2 289 379
asmbl36_2 458 543

asmbl36_3 100 214
asmbl36_3 283 355
asmbl36_3 425 507
asmbl36_3 563 698
asmbl36_3 762 1146
asmbl36_3 1204 1348
asmbl36_3 1395 1551
asmbl36_3 1617 1707
asmbl36_3 1772 1879

asmbl36_4 100 207
asmbl36_4 268 288
asmbl36_4 356 430
asmbl36_4 505 549
asmbl36_4 625 672

asmbl37_1 100 113
asmbl37_1 173 230
asmbl37_1 283 481
asmbl37_1 549 640
asmbl37_1 698 856

asmbl37_2 100 798

asmbl37_3 100 153
asmbl37_3 204 324
asmbl37_3 382 596
asmbl37_3 645 1070

asmbl37_4 100 182
asmbl37_4 238 297
asmbl37_4 349 449
asmbl37_4 503 570

asmbl37_5 100 186
asmbl37_5 244 315
asmbl37_5 369 519
asmbl37_5 580 602
asmbl37_5 659 850

asmbl37_6 100 205
asmbl37_6 274 373
asmbl37_6 437 590

asmbl38_1 100 178
asmbl38_1 238 312
asmbl38_1 366 465
asmbl38_1 532 780
asmbl38_1 833 849
asmbl38_1 904 1001
asmbl38_1 1055 1290
asmbl38_1 1349 1765
asmbl38_1 1826 1964
asmbl38_1 2040 2282

asmbl39_1 100 344
asmbl39_1 515 748
asmbl39_1 806 901
asmbl39_1 956 980

asmbl4_1 100 240
asmbl4_1 533 652
asmbl4_1 706 799
asmbl4_1 852 1028
asmbl4_1 1080 1123

asmbl4_2 100 255
asmbl4_2 352 591
asmbl4_2 646 723
asmbl4_2 773 1144
asmbl4_2 1192 1364
asmbl4_2 1419 1545
asmbl4_2 1600 1613
asmbl4_2 1660 2077
asmbl4_2 2136 2210

asmbl4_3 100 310
asmbl4_3 371 826
asmbl4_3 891 1261
asmbl4_3 1315 1389

asmbl4_4 100 133
asmbl4_4 274 377
asmbl4_4 472 577
asmbl4_4 637 724
asmbl4_4 779 846
asmbl4_4 909 1012
asmbl4_4 1138 1218

asmbl4_5 100 246
asmbl4_5 384 604
asmbl4_5 658 742
asmbl4_5 795 935
asmbl4_5 992 1450

asmbl4_6 100 138
asmbl4_6 192 674
asmbl4_6 731 1267
asmbl4_6 1321 1447
asmbl4_6 1498 1640
asmbl4_6 1709 1774

asmbl4_7 100 138
asmbl4_7 192 674
asmbl4_7 731 1447
asmbl4_7 1498 1640
asmbl4_7 1709 1770
asmbl4_7 1941 1975
asmbl4_7 2112 2126

asmbl4_8 100 172
asmbl4_8 230 431
asmbl4_8 485 771
asmbl4_8 833 1148
asmbl4_8 1199 1400

asmbl4_9 100 223
asmbl4_9 365 517
asmbl4_9 709 805
asmbl4_9 961 1045

asmbl4_10 100 172
asmbl4_10 230 431
asmbl4_10 485 771
asmbl4_10 833 1148
asmbl4_10 1199 1400

asmbl4_11 100 455
asmbl4_11 513 725
asmbl4_11 781 852
asmbl4_11 916 1033

asmbl4_12 100 361
asmbl4_12 419 498
asmbl4_12 551 912
asmbl4_12 964 1374
asmbl4_12 1425 1515

asmbl4_13 100 200
asmbl4_13 257 779
asmbl4_13 845 922
asmbl4_13 982 1164
asmbl4_13 1216 1254

asmbl4_14 100 142
asmbl4_14 194 326
asmbl4_14 385 666
asmbl4_14 719 811
asmbl4_14 872 1005
asmbl4_14 1060 1387
asmbl4_14 1438 1483

asmbl4_15 100 202
asmbl4_15 261 318
asmbl4_15 376 818
asmbl4_15 866 977
asmbl4_15 1031 1250
asmbl4_15 1311 1370

asmbl4_16 100 232
asmbl4_16 439 508
asmbl4_16 560 674
asmbl4_16 728 751

asmbl4_17 100 185
asmbl4_17 242 281
asmbl4_17 344 421
asmbl4_17 470 582
asmbl4_17 644 725
asmbl4_17 782 992
asmbl4_17 1043 1176
asmbl4_17 1233 1421

asmbl41_1 100 102
asmbl41_1 208 253
asmbl41_1 312 383
asmbl41_1 443 571
asmbl41_1 626 791
asmbl41_1 857 989

asmbl41_2 100 497
asmbl41_2 552 837
asmbl41_2 884 986
asmbl41_2 1037 1135
asmbl41_2 1189 1529
asmbl41_2 1583 1696
asmbl41_2 1757 2195
asmbl41_2 2248 2366
asmbl41_2 2420 2486
asmbl41_2 2539 2969

asmbl41_3 100 220
asmbl41_3 280 393
asmbl41_3 465 496

asmbl41_4 100 213
asmbl41_4 268 292
asmbl41_4 347 801
asmbl41_4 856 1068
asmbl41_4 1118 1571
asmbl41_4 1627 1802
asmbl41_4 1869 2065
asmbl41_4 2102 2420

asmbl42_1 100 397
asmbl42_1 465 884
asmbl42_1 943 1026
asmbl42_1 1085 1134

asmbl42_2 100 371
asmbl42_2 424 522
asmbl42_2 583 734
asmbl42_2 789 983
asmbl42_2 1052 1216
asmbl42_2 1274 1515

asmbl42_3 100 226
asmbl42_3 275 569
asmbl42_3 624 705
asmbl42_3 756 827
asmbl42_3 885 948
asmbl42_3 1008 1100
asmbl42_3 1177 1449
asmbl42_3 1534 1676

asmbl43_1 100 157
asmbl43_1 214 390
asmbl43_1 447 767
asmbl43_1 823 1502

asmbl44_1 100 127
asmbl44_1 401 752
asmbl44_1 809 878
asmbl44_1 935 949

asmbl44_2 100 321
asmbl44_2 372 526
asmbl44_2 573 1131
asmbl44_2 1179 2153

asmbl46_1 100 138
asmbl46_1 276 342
asmbl46_1 398 465
asmbl46_1 525 730
asmbl46_1 786 1105
asmbl46_1 1169 1518

asmbl47_1 100 124
asmbl47_1 179 362
asmbl47_1 463 764
asmbl47_1 824 987

asmbl47_2 100 160
asmbl47_2 199 270
asmbl47_2 320 574
asmbl47_2 633 852
asmbl47_2 897 1076
asmbl47_2 1132 1686
asmbl47_2 1759 1863
asmbl47_2 1929 2037

asmbl48_1 100 158
asmbl48_1 215 288
asmbl48_1 341 450
asmbl48_1 505 693
asmbl48_1 745 804
asmbl48_1 860 871

asmbl48_2 100 198
asmbl48_2 260 418
asmbl48_2 477 531
asmbl48_2 583 602

asmbl48_3 100 122
asmbl48_3 175 305
asmbl48_3 358 817
asmbl48_3 870 1072
asmbl48_3 1139 1414
asmbl48_3 1466 1752

asmbl48_4 100 144
asmbl48_4 236 398
asmbl48_4 476 569
asmbl48_4 648 792
asmbl48_4 861 1135
asmbl48_4 1199 1337

asmbl49_1 100 188
asmbl49_1 356 417
asmbl49_1 474 549
asmbl49_1 612 724
asmbl49_1 779 912
asmbl49_1 972 1115

asmbl49_2 100 128
asmbl49_2 263 352
asmbl49_2 457 531
asmbl49_2 598 861
asmbl49_2 917 1004
asmbl49_2 1058 1146
asmbl49_2 1209 1545

asmbl49_3 100 135
asmbl49_3 183 267
asmbl49_3 323 381
asmbl49_3 449 715
asmbl49_3 801 962

asmbl49_4 100 112
asmbl49_4 439 525
asmbl49_4 591 710
asmbl49_4 763 895
asmbl49_4 949 1012

asmbl5_1 100 252
asmbl5_1 305 336
asmbl5_1 387 764
asmbl5_1 814 1609
asmbl5_1 1665 1774
asmbl5_1 1824 2088

asmbl5_2 100 201
asmbl5_2 258 352
asmbl5_2 419 441
asmbl5_2 495 1087
asmbl5_2 1149 1298
asmbl5_2 1348 1461

asmbl5_3 100 175
asmbl5_3 278 435
asmbl5_3 499 751
asmbl5_3 810 853

asmbl5_4 100 206
asmbl5_4 304 377
asmbl5_4 426 451
asmbl5_4 506 604
asmbl5_4 675 1046
asmbl5_4 1105 1485
asmbl5_4 1543 1637
asmbl5_4 1687 1841
asmbl5_4 1897 1955

asmbl5_5 100 233
asmbl5_5 287 307
asmbl5_5 361 415
asmbl5_5 466 1794
asmbl5_5 1860 2167
asmbl5_5 2223 2553

asmbl5_6 100 104
asmbl5_6 169 197
asmbl5_6 248 405
asmbl5_6 469 721
asmbl5_6 772 815

asmbl5_7 100 657
asmbl5_7 707 1330
asmbl5_7 1383 1483
asmbl5_7 1534 1871
asmbl5_7 1924 2372

asmbl5_8 100 119
asmbl5_8 181 490

asmbl5_9 100 154
asmbl5_9 214 345
asmbl5_9 403 633
asmbl5_9 686 862
asmbl5_9 914 1065
asmbl5_9 1118 1252
asmbl5_9 1302 1364

asmbl5_10 100 195
asmbl5_10 289 349
asmbl5_10 437 518
asmbl5_10 570 652
asmbl5_10 708 767
asmbl5_10 820 842

asmbl5_11 100 184
asmbl5_11 242 586
asmbl5_11 638 839
asmbl5_11 893 1010

asmbl5_12 100 356
asmbl5_12 408 645
asmbl5_12 716 1081
asmbl5_12 1684 2256
asmbl5_12 2314 3282
asmbl5_12 3320 3370

asmbl5_13 100 496
asmbl5_13 616 650
asmbl5_13 707 727
asmbl5_13 785 882
asmbl5_13 937 1223
asmbl5_13 1271 1533

asmbl5_14 100 320
asmbl5_14 714 1310
asmbl5_14 1371 1727
asmbl5_14 1780 2267
asmbl5_14 2325 2997
asmbl5_14 3050 3275
asmbl5_14 3526 3870
asmbl5_14 4016 4033
asmbl5_14 4166 4795
asmbl5_14 4850 5086

asmbl5_15 100 132
asmbl5_15 186 265
asmbl5_15 395 544
asmbl5_15 598 745
asmbl5_15 802 813

asmbl5_16 100 189
asmbl5_16 260 365
asmbl5_16 415 730
asmbl5_16 783 941
asmbl5_16 994 1432
asmbl5_16 1488 1616

asmbl5_17 100 240
asmbl5_17 428 517
asmbl5_17 575 661
asmbl5_17 711 821

asmbl50_1 100 145
asmbl50_1 240 311
asmbl50_1 428 471
asmbl50_1 542 607
asmbl50_1 688 1028
asmbl50_1 1088 1520

asmbl51_1 100 130
asmbl51_1 239 263
asmbl51_1 320 364
asmbl51_1 418 442
asmbl51_1 493 516
asmbl51_1 572 807
asmbl51_1 869 980
asmbl51_1 1043 1121
asmbl51_1 1180 1244
asmbl51_1 1291 1472
asmbl51_1 1530 1644
asmbl51_1 1696 1776

asmbl52_1 100 222
asmbl52_1 281 313
asmbl52_1 387 450
asmbl52_1 501 673
asmbl52_1 720 800

asmbl52_2 100 222
asmbl52_2 281 313
asmbl52_2 387 450
asmbl52_2 501 673
asmbl52_2 720 800

asmbl53_1 100 132
asmbl53_1 337 414
asmbl53_1 656 744
asmbl53_1 802 934
asmbl53_1 1003 1167

asmbl53_2 100 443
asmbl53_2 494 556
asmbl53_2 611 784
asmbl53_2 849 873

asmbl54_1 100 267
asmbl54_1 397 513
asmbl54_1 567 700
asmbl54_1 752 770

asmbl54_2 100 238
asmbl54_2 309 568
asmbl54_2 631 924

asmbl55_1 100 108
asmbl55_1 157 213
asmbl55_1 260 496
asmbl55_1 556 636
asmbl55_1 709 820
asmbl55_1 876 991
asmbl55_1 1046 1081

asmbl55_2 100 147
asmbl55_2 329 383
asmbl55_2 533 996
asmbl55_2 1048 1464
asmbl55_2 1521 1734
asmbl55_2 1785 1983
asmbl55_2 2037 2135
asmbl55_2 2188 2314

asmbl55_3 100 234
asmbl55_3 292 380
asmbl55_3 489 810
asmbl55_3 866 1111
asmbl55_3 1173 1384
asmbl55_3 1434 1608
asmbl55_3 1662 1688

asmbl56_1 100 216
asmbl56_1 418 647
asmbl56_1 723 765

asmbl56_2 100 183
asmbl56_2 360 459
asmbl56_2 526 863
asmbl56_2 946 1023

asmbl57_1 100 799
asmbl57_1 850 1697
asmbl57_1 1756 2053
asmbl57_1 2105 2181

asmbl57_2 100 113
asmbl57_2 264 297
asmbl57_2 431 489
asmbl57_2 541 584
asmbl57_2 636 962
asmbl57_2 1025 1215
asmbl57_2 1267 1562
asmbl57_2 1614 2005
asmbl57_2 2063 2181

asmbl58_1 100 213
asmbl58_1 264 1066
asmbl58_1 1119 1206
asmbl58_1 1260 1521
asmbl58_1 1593 1774

asmbl58_2 100 156
asmbl58_2 233 313
asmbl58_2 389 471
asmbl58_2 525 678
asmbl58_2 752 997
asmbl58_2 1047 1106
asmbl58_2 1170 1172

asmbl58_3 100 213
asmbl58_3 264 1066
asmbl58_3 1119 1206
asmbl58_3 1260 1521
asmbl58_3 1593 1774

asmbl6_1 100 342
asmbl6_1 891 894
asmbl6_1 1108 1421
asmbl6_1 1508 1741
asmbl6_1 1792 3085
asmbl6_1 3294 3301

asmbl6_2 100 201
asmbl6_2 254 425
asmbl6_2 482 966
asmbl6_2 1017 1112
asmbl6_2 1166 1222

asmbl6_3 100 617
asmbl6_3 673 801
asmbl6_3 855 1028
asmbl6_3 1082 1164
asmbl6_3 1224 1360
asmbl6_3 1422 1639
asmbl6_3 1704 1866
asmbl6_3 1923 2609

asmbl6_4 100 339
asmbl6_4 387 690
asmbl6_4 746 1090
asmbl6_4 1141 1372
asmbl6_4 1422 1518

asmbl6_5 100 182
asmbl6_5 237 296
asmbl6_5 349 449
asmbl6_5 498 565

asmbl6_6 100 1275

asmbl6_7 100 277
asmbl6_7 500 682
asmbl6_7 744 3105
asmbl6_7 3729 3953
asmbl6_7 4008 4203

asmbl6_8 100 276
asmbl6_8 341 430
asmbl6_8 525 612
asmbl6_8 676 884
asmbl6_8 937 1002
asmbl6_8 1055 1144

asmbl6_9 100 350
asmbl6_9 401 658
asmbl6_9 716 800
asmbl6_9 855 902

asmbl6_10 100 194
asmbl6_10 245 268
asmbl6_10 324 401
asmbl6_10 463 497
asmbl6_10 552 993
asmbl6_10 1058 1239
asmbl6_10 1295 1643
asmbl6_10 1697 1811

asmbl60_1 100 415
asmbl60_1 604 689
asmbl60_1 750 841
asmbl60_1 900 1014
asmbl60_1 1067 1184
asmbl60_1 1244 1317

asmbl60_2 100 135
asmbl60_2 204 236
asmbl60_2 300 431
asmbl60_2 485 558
asmbl60_2 608 919
asmbl60_2 971 1393
asmbl60_2 1448 1604
asmbl60_2 1662 1850

asmbl61_1 100 103
asmbl61_1 216 354
asmbl61_1 410 513
asmbl61_1 569 656
asmbl61_1 716 2408
asmbl61_1 2472 2627
asmbl61_1 2692 2847
asmbl61_1 2936 2996
asmbl61_1 3063 3142

asmbl63_1 100 158
asmbl63_1 216 280
asmbl63_1 360 540
asmbl63_1 629 807
asmbl63_1 893 1042
asmbl63_1 1147 1187

asmbl64_1 100 238
asmbl64_1 299 618
asmbl64_1 678 843
asmbl64_1 896 1144
asmbl64_1 1202 1272

asmbl64_2 100 278
asmbl64_2 329 405
asmbl64_2 455 501
asmbl64_2 559 681
asmbl64_2 735 1054
asmbl64_2 1107 1195
asmbl64_2 1273 1451

asmbl65_1 100 189
asmbl65_1 240 282
asmbl65_1 329 448
asmbl65_1 501 775
asmbl65_1 838 963
asmbl65_1 1042 1212
asmbl65_1 1273 1542
asmbl65_1 1619 1726

asmbl65_2 100 102
asmbl65_2 345 405
asmbl65_2 513 735
asmbl65_2 829 1020
asmbl65_2 1099 1147

asmbl67_1 100 216
asmbl67_1 272 330
asmbl67_1 404 498
asmbl67_1 558 738
asmbl67_1 795 969
asmbl67_1 1023 1262

asmbl67_2 100 399
asmbl67_2 454 632
asmbl67_2 691 700
asmbl67_2 763 991
asmbl67_2 1047 1086
asmbl67_2 1140 1242

asmbl69_1 100 365
asmbl69_1 428 639
asmbl69_1 697 892
asmbl69_1 942 1197
asmbl69_1 1250 1306
asmbl69_1 1372 1437
asmbl69_1 1489 1638

asmbl7_1 100 343
asmbl7_1 421 477
asmbl7_1 547 656
asmbl7_1 721 979
asmbl7_1 1033 1190

asmbl7_2 100 399
asmbl7_2 546 555
asmbl7_2 706 802
asmbl7_2 879 1015
asmbl7_2 1073 1628
asmbl7_2 1709 1771
asmbl7_2 1837 1958
asmbl7_2 2027 2080
asmbl7_2 2953 2977
asmbl7_2 3052 3190
asmbl7_2 3275 3428
asmbl7_2 3511 4026
asmbl7_2 4097 4118
asmbl7_2 4817 4830
asmbl7_2 4959 5115
asmbl7_2 5175 5544
asmbl7_2 5599 5724

asmbl7_3 100 165
asmbl7_3 221 464
asmbl7_3 593 749
asmbl7_3 809 1178
asmbl7_3 1233 1358

asmbl70_1 100 340
asmbl70_1 394 439
asmbl70_1 498 603
asmbl70_1 661 904
asmbl70_1 1017 1105

asmbl70_2 100 163
asmbl70_2 220 418
asmbl70_2 471 585
asmbl70_2 650 752
asmbl70_2 804 895

asmbl8_1 100 253
asmbl8_1 318 388
asmbl8_1 452 522
asmbl8_1 580 638
asmbl8_1 697 769
asmbl8_1 816 925
asmbl8_1 1042 1327
asmbl8_1 1370 1565
asmbl8_1 1616 1679
asmbl8_1 1743 1772
asmbl8_1 1829 1872

asmbl8_2 100 147
asmbl8_2 204 405
asmbl8_2 475 575
asmbl8_2 639 736
asmbl8_2 795 900
asmbl8_2 950 1031
asmbl8_2 1090 1197
asmbl8_2 1248 1340
asmbl8_2 1396 1601
asmbl8_2 1656 1729
asmbl8_2 1790 1826

asmbl8_3 100 141
asmbl8_3 210 277
asmbl8_3 329 471
asmbl8_3 531 784
asmbl8_3 846 1025

asmbl8_4 100 315
asmbl8_4 375 498
asmbl8_4 550 704
asmbl8_4 758 949

asmbl8_5 100 178
asmbl8_5 276 584
asmbl8_5 638 678

asmbl8_6 100 111
asmbl8_6 162 192
asmbl8_6 311 354
asmbl8_6 420 480
asmbl8_6 535 711
asmbl8_6 831 1054
asmbl8_6 1107 1112

asmbl8_7 100 227
asmbl8_7 313 498
asmbl8_7 586 655

asmbl8_8 100 303
asmbl8_8 360 425
asmbl8_8 492 632
asmbl8_8 699 1039
asmbl8_8 1094 1280
asmbl8_8 1349 1768

asmbl8_9 100 298
asmbl8_9 348 441
asmbl8_9 494 716
asmbl8_9 781 1605
asmbl8_9 1671 2075

asmbl8_10 100 113
asmbl8_10 177 248
asmbl8_10 361 423
asmbl8_10 479 630
asmbl8_10 684 1292
asmbl8_10 1366 1665
asmbl8_10 1726 1730

asmbl8_11 100 189
asmbl8_11 246 512
asmbl8_11 685 879
asmbl8_11 947 976

asmbl9_1 100 243
asmbl9_1 288 379
asmbl9_1 416 540
asmbl9_1 579 907
asmbl9_1 954 1148
asmbl9_1 1185 1549
asmbl9_1 1604 1797
asmbl9_1 1837 1930
asmbl9_1 1969 2251

asmbl9_2 100 282
asmbl9_2 335 606
asmbl9_2 669 865
asmbl9_2 922 1487

asmbl9_3 100 234
asmbl9_3 305 490
asmbl9_3 553 637
asmbl9_3 688 787
asmbl9_3 852 954

asmbl9_4 100 195
asmbl9_4 380 530
asmbl9_4 591 679
asmbl9_4 733 795

asmbl9_5 100 102
asmbl9_5 411 444
asmbl9_5 495 566
asmbl9_5 619 719
asmbl9_5 776 1366

asmbl9_6 100 122
asmbl9_6 175 282
asmbl9_6 341 479

asmbl9_7 100 235
asmbl9_7 285 337
asmbl9_7 396 467
asmbl9_7 557 706
asmbl9_7 832 881
asmbl9_7 938 950

